arm,complex,n,trifft,konz_avg,neg_eff_moden,konz_complete,konz_single,konz_dbscan,konz_hdbscan,p_agree,neg_mittel_rmsd,neg_nn_median,lokal_dichte,stabil_halb,z_marge
SigmaDock,7OZC_G6S,40,False,0.55,-3.1775107575266057,0.475,0.85,0.85,0.575,0.38333333333333336,-2.8356673045800282,-0.7234660983085632,0.05,0.001,2.1815452975508522
SigmaDock,7PGX_FMN,40,False,0.475,-3.1474043305148576,0.275,0.5,0.5,0.575,0.3294871794871795,-3.6747365195017596,-0.977035641670227,0.25,0.707,2.0796417646745207
SigmaDock,7PIH_7QW,40,False,0.625,-1.9378192408783848,0.625,1.0,1.0,0.625,0.7243589743589743,-1.5707262236147355,-0.5288643836975098,0.7,0.49,1.4827956840017837
SigmaDock,7POM_7VZ,40,True,0.975,-1.1240147218730305,0.95,0.975,0.975,0.475,0.9423076923076923,-1.3189915469441658,-0.4996365010738373,0.975,1.0,1.2152330408406227
SigmaDock,7Q2B_M6H,40,True,1.0,-1.0,0.575,1.0,1.0,0.3,0.9794871794871794,-1.4265887123460954,-0.4603886604309082,1.0,1.0,1.1725890295121293
SigmaDock,7Q5I_I0F,40,True,1.0,-1.0,0.95,1.0,1.0,0.3,0.9974358974358974,-1.1747123365027783,-0.5123238861560822,1.0,1.0,2.2413902023330765
SigmaDock,7R3D_APR,40,True,0.75,-2.1442498753467074,0.425,0.975,0.975,0.775,0.5256410256410257,-1.9204139491686454,-0.8677224516868591,0.725,0.997,3.2130239531498006
SigmaDock,7ROR_69X,40,True,0.925,-1.305236777831472,0.7,0.925,0.925,0.7,0.7756410256410257,-1.6731493812340956,-0.7455340921878815,0.825,1.0,3.3280838527691294
SigmaDock,7RSV_7IQ,40,True,0.925,-1.36905815578532,0.925,0.925,0.925,0.525,0.8551282051282051,-1.841757415368771,-0.21801525354385376,0.925,1.0,1.611217233638004
SigmaDock,7RZL_NPO,40,False,0.9,-1.48349040282257,0.425,0.9,0.9,0.25,0.7064102564102565,-1.8591622350976253,-0.3165825307369232,0.775,0.99,1.0717590187139363
SigmaDock,7SDD_4IP,40,True,0.05,-33.63585661014861,0.05,0.075,0.075,0.275,0.007692307692307693,-5.172821831397521,-2.355220317840576,0.05,0.001,2.290925689850017
SigmaDock,7T3E_SLB,40,True,0.5,-6.109117748208189,0.3,0.65,0.65,0.55,0.2782051282051282,-2.7699188374556027,-1.2573602199554443,0.525,0.996,2.080657058806793
SigmaDock,7TBU_S3P,40,True,0.75,-2.3648688021884063,0.3,0.75,0.75,0.75,0.5217948717948718,-2.668994700220915,-0.9275411367416382,0.675,1.0,1.6340559759068287
SigmaDock,7TE8_P0T,40,False,0.375,-3.508943634801593,0.2,0.375,0.375,0.2,0.23974358974358975,-4.6794020684865805,-0.7688306868076324,0.35,0.992,1.784985047208381
SigmaDock,7TXK_LW8,40,True,0.7,-2.7683671187056573,0.4,0.7,0.7,0.725,0.5166666666666667,-3.013597388890309,-0.5626820623874664,0.7,1.0,1.930911566520068
SigmaDock,7TYP_KUR,40,True,0.325,-8.708520339149315,0.175,0.475,0.475,0.55,0.15,-5.882270901631086,-1.421007752418518,0.075,0.484,3.15310202595398
SigmaDock,7U0U_FK5,40,False,0.05,-36.05001850443324,0.05,0.1,0.1,0.7,0.00641025641025641,-6.688598735363056,-2.6992167234420776,0.025,0.004,0.35723404954833476
SigmaDock,7UJ4_OQ4,40,True,0.3,-11.683813621357308,0.225,0.4,0.4,0.45,0.12179487179487179,-3.10294178097676,-1.6717582941055298,0.35,0.943,2.0640990046566046
SigmaDock,7UJF_R3V,41,True,1.0,-1.0,1.0,1.0,1.0,0.24390243902439024,1.0,-1.2231806130307477,-0.5260518789291382,1.0,1.0,1.3446021438518108
SigmaDock,7UQ3_O2U,40,True,0.725,-2.176343811095329,0.725,0.725,0.725,0.375,0.5525641025641026,-1.9055679917526551,-0.2564523220062256,0.725,0.925,2.8247902613378977
SigmaDock,7USH_82V,40,True,0.9,-1.384145488461686,0.9,0.9,0.9,0.25,0.8153846153846154,-2.1607397594513036,-0.24653808027505875,0.9,1.0,1.2578955755258543
SigmaDock,7UY4_SMI,41,False,0.24390243902439024,-8.314258504036959,0.12195121951219512,0.2926829268292683,0.2926829268292683,0.3170731707317073,0.12439024390243902,-4.420136281193757,-1.1828556060791016,0.12195121951219512,0.193,0.9431423879091371
SigmaDock,7VC5_9SF,40,True,0.85,-1.5260902731141495,0.6,1.0,1.0,0.6,0.8538461538461538,-1.4061092933019002,-0.42286284267902374,0.95,1.0,1.2944343096597175
SigmaDock,7VQ9_ISY,40,True,0.625,-3.6852783771160085,0.175,0.85,0.85,0.875,0.3423076923076923,-2.8175085856364324,-1.270106852054596,0.6,0.692,0.932931828145033
SigmaDock,7W05_GMP,40,True,0.925,-1.305236777831472,0.45,0.925,0.925,0.925,0.6705128205128205,-1.6900415559609732,-0.4817236214876175,0.725,0.997,1.65769000907403
SigmaDock,7WKL_CAQ,40,True,0.625,-2.124235553671615,0.625,0.625,0.625,0.625,0.5012820512820513,-1.375847261169782,-0.12779131904244423,0.35,0.723,1.8879363245191396
SigmaDock,7WL4_JFU,40,True,0.5,-5.329892639416849,0.425,0.5,0.5,0.55,0.25256410256410255,-4.064839332340619,-0.7345339357852936,0.125,0.436,1.7024540436010935
SigmaDock,7Z7F_IF3,40,True,0.425,-3.2728766143278123,0.425,0.425,0.425,0.425,0.32564102564102565,-2.6521056345926644,-0.300825372338295,0.125,0.758,1.9765928789819198
SigmaDock,7ZF0_DHR,42,True,0.8809523809523809,-1.528970833649916,0.3333333333333333,1.0,1.0,0.2857142857142857,0.6411149825783972,-1.7189886546612616,-0.2591567188501358,0.8095238095238095,0.999,1.2201796735716617
SigmaDock,7ZOC_T8E,40,True,1.0,-1.0,0.6,1.0,1.0,0.35,0.9794871794871794,-1.304141556815459,-0.3190362751483917,1.0,1.0,1.3045784145923323
SigmaDock,8A1H_DLZ,40,True,0.45,-3.917608127047352,0.225,0.575,0.575,0.475,0.30641025641025643,-3.1859380397277,-0.8953780233860016,0.1,0.892,3.4583145336528034
SigmaDock,8AAU_LH0,40,True,0.55,-3.3125760890183495,0.35,0.55,0.55,0.35,0.3,-4.317370571692785,-0.7154494524002075,0.475,0.969,1.560067498674355
SigmaDock,8AIE_M7L,40,True,0.275,-6.600982282311295,0.25,0.55,0.55,0.4,0.18205128205128204,-3.5140934953322778,-0.8797122538089752,0.3,0.031,2.0214459730808536
SigmaDock,8D5D_5DK,40,False,0.825,-1.8794401139606918,0.825,0.825,0.825,0.875,0.6858974358974359,-2.3875261407632093,-0.8413926064968109,0.825,0.997,2.3552008492752603
SigmaDock,8GFD_ZHR,40,False,0.3,-12.795522515780885,0.2,0.425,0.425,0.575,0.11153846153846154,-3.6315574519909344,-1.614471197128296,0.1,0.277,1.7934147623004746
SigmaDock,8SLG_G5A,40,True,0.95,-1.2195906179141718,0.9,1.0,1.0,0.375,0.9256410256410257,-1.2150368260649533,-0.5636388659477234,0.975,0.749,2.2586878002614275
Minimal,6TW5_9M2,40,True,0.15,-16.523407683563025,0.15,0.4,0.4,0.55,0.07692307692307693,-4.984105295401353,-1.5335580706596375,0.05,0.0,2.7482889389585026
Minimal,6TW7_NZB,40,True,0.275,-10.144311260888102,0.25,0.325,0.325,0.325,0.11666666666666667,-3.995759367102232,-1.563662052154541,0.1,0.131,1.6126592342813868
Minimal,6VTA_AKN,40,False,0.025,-40.0,0.025,0.025,0.025,0.375,0.0,-6.4894138287275265,-2.826310157775879,0.025,0.0,1.2086233528474333
Minimal,6WTN_RXT,40,True,0.375,-4.016298844113601,0.275,1.0,1.0,0.4,0.24358974358974358,-2.473153785444223,-0.8853408098220825,0.3,0.27,1.94691218194121
Minimal,6Z4N_Q7B,40,False,0.175,-15.379072664520876,0.1,0.325,0.325,0.4,0.08333333333333333,-3.8853450793486375,-1.6615309119224548,0.25,0.129,2.4182381185428965
Minimal,6ZPB_3D1,40,True,0.525,-3.7391965875405377,0.25,0.65,0.65,0.525,0.3230769230769231,-2.2019115161437255,-0.8010867834091187,0.225,0.27,1.7984469496937712
Minimal,7B2C_TP7,41,False,0.24390243902439024,-6.85866202585976,0.14634146341463414,0.975609756097561,0.975609756097561,0.4634146341463415,0.21707317073170732,-2.5434592795081254,-1.4996585845947266,0.2682926829268293,0.012,3.264075546114888
Minimal,7BTT_F8R,40,True,0.25,-12.209379253859202,0.15,0.35,0.35,0.35,0.12307692307692308,-3.043904486374977,-1.499057412147522,0.25,0.695,1.9129040080217916
Minimal,7C3U_AZG,41,False,0.5365853658536586,-2.748458504262375,0.3902439024390244,0.5365853658536586,0.5365853658536586,0.3902439024390244,0.36097560975609755,-2.0643292635497525,-0.25063616037368774,0.21951219512195122,0.691,1.089777167135429
Minimal,7C8Q_DSG,40,True,0.7,-2.1829780526102986,0.2,0.75,0.75,0.75,0.45897435897435895,-2.54010632672371,-1.0253356099128723,0.65,0.975,2.7926511785691415
Minimal,7CD9_FVR,40,False,0.2,-22.97396709994073,0.175,0.425,0.425,0.8,0.05384615384615385,-3.7841511018765277,-2.0955597162246704,0.25,0.323,2.1944464156618
Minimal,7CIJ_G0C,40,True,0.625,-3.3156160792329494,0.425,0.875,0.875,0.875,0.4717948717948718,-2.69202873920783,-1.0392621159553528,0.1,0.76,2.661529730615777
Minimal,7D5C_GV6,40,True,0.45,-3.3094458303414798,0.275,0.875,0.875,0.45,0.382051282051282,-2.32810586645053,-1.2473393082618713,0.4,0.899,4.777228724768361
Minimal,7DQL_4CL,40,False,0.475,-3.460377422130466,0.475,0.475,0.475,0.475,0.3217948717948718,-2.1568858069391585,-0.3226550668478012,0.475,1.0,1.2045850930729358
Minimal,7ES1_UDP,40,False,0.7,-2.7683671187056573,0.325,0.925,0.925,0.925,0.4948717948717949,-2.7095645726491244,-1.0393635034561157,0.575,0.41,1.969069906071255
Minimal,7F8T_FAD,40,False,0.025,-40.0,0.025,0.025,0.025,0.925,0.0,-6.00259501964618,-2.9515031576156616,0.025,0.0,0.461871680260757
Minimal,7JG0_GAR,40,True,0.525,-3.897333285572839,0.2,0.95,0.95,0.375,0.28205128205128205,-2.5268980804162147,-1.312416672706604,0.3,0.65,2.0627496594722787
Minimal,7JMV_4NC,40,True,0.5,-3.6467292964023827,0.375,0.875,0.875,0.375,0.3858974358974359,-2.2764500889258508,-0.457977294921875,0.5,0.931,1.9981163067496743
Minimal,7JY3_VUD,40,False,0.25,-14.966880965261504,0.15,0.35,0.35,0.425,0.0782051282051282,-4.275073104943985,-1.4716260433197021,0.3,0.341,1.5573496598450525
Minimal,7KB1_WBJ,40,True,0.875,-1.6414072918488944,0.65,1.0,1.0,0.575,0.7538461538461538,-1.6751924579724287,-0.9261829257011414,0.875,1.0,4.407833340699584
Minimal,7L00_XCJ,42,True,0.2857142857142857,-9.310662274723333,0.11904761904761904,0.4523809523809524,0.4523809523809524,0.5476190476190477,0.16608594657375145,-5.942448255077056,-1.4842144846916199,0.3333333333333333,0.884,1.8922228128374974
Minimal,7LCU_XTA,41,False,0.21951219512195122,-10.618032920274004,0.12195121951219512,0.5609756097560976,0.5609756097560976,0.6097560975609756,0.11219512195121951,-6.348325927228462,-1.6411100625991821,0.0975609756097561,0.117,2.0390878644495745
Minimal,7N6F_0I1,40,True,0.8,-2.5,0.225,0.85,0.85,0.925,0.4935897435897436,-2.71634077276939,-1.2155949473381042,0.65,0.992,1.9945718297710369
Minimal,7NFB_GEN,40,True,0.525,-2.2030392477543637,0.525,0.525,0.525,0.3,0.4653846153846154,-1.8824546949221537,-0.20988281816244125,0.45,1.0,1.2988343138749368
Minimal,7NLV_UJE,40,True,0.925,-1.417337887383506,0.575,0.975,0.975,0.375,0.8589743589743589,-1.7692743788162868,-0.8137422502040863,0.925,1.0,1.8228676504110826
Minimal,7NR8_UOE,40,True,0.15,-18.9804112250542,0.15,0.3,0.3,0.65,0.05,-7.581918792694043,-1.7661591172218323,0.175,0.562,5.1848734679057165
Minimal,7NUT_GLP,42,False,0.38095238095238093,-3.785148250704391,0.3333333333333333,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.27409988385598144,-3.5399322507688806,-1.0734117031097412,0.09523809523809523,0.001,2.054467190063638
Minimal,7O1T_5X8,40,True,0.425,-5.9443672994648455,0.2,0.975,0.975,0.575,0.2987179487179487,-2.267717387966621,-1.1894017457962036,0.5,0.999,2.456178373447852
Minimal,7ODY_DGI,40,True,0.525,-1.9975005204422753,0.35,0.525,0.525,0.525,0.441025641025641,-2.005130653656446,-0.899340808391571,0.45,1.0,2.104824637728107
Minimal,7OEO_V9Z,40,True,0.1,-24.510220062248646,0.075,0.175,0.175,0.325,0.029487179487179487,-4.866034775055372,-1.8693082928657532,0.1,0.0,2.133553029023884
Minimal,7OP9_06K,40,False,0.325,-4.949473406713667,0.25,0.325,0.325,0.275,0.18717948717948718,-2.8450481773951113,-0.41643093526363373,0.25,0.3,1.0333149209479557
Minimal,7OZC_G6S,40,True,0.425,-3.520753444069763,0.2,0.925,0.925,0.925,0.3564102564102564,-2.6208845905768565,-1.204145610332489,0.025,0.0,2.2208078808155816
Minimal,7PGX_FMN,40,True,0.6,-3.5545415107352176,0.3,0.775,0.775,0.9,0.43333333333333335,-2.595687893415109,-1.1495654582977295,0.625,0.989,1.791759435963793
Minimal,7PIH_7QW,40,True,0.5,-2.43597241595431,0.225,1.0,1.0,0.5,0.5038461538461538,-1.92480434603416,-0.8212299942970276,0.625,0.214,1.2899005220183863
Minimal,7POM_7VZ,40,True,0.65,-3.193979751594113,0.325,0.65,0.65,0.75,0.4346153846153846,-3.3829528800187965,-1.0437026619911194,0.65,1.0,1.9991202982944465
Minimal,7Q2B_M6H,40,True,0.975,-1.1240147218730305,0.3,1.0,1.0,0.5,0.7551282051282051,-1.7129768194296422,-0.7249086499214172,0.75,0.973,1.6126562752707534
Minimal,7Q5I_I0F,40,True,0.975,-1.1240147218730305,0.375,0.975,0.975,0.725,0.782051282051282,-1.6712553691787597,-0.8785456717014313,0.875,1.0,2.68077816009586
Minimal,7R3D_APR,40,False,0.4,-5.425750779660433,0.225,1.0,1.0,0.325,0.29615384615384616,-2.245290822478441,-1.3995434641838074,0.4,0.919,1.7110624785752397
Minimal,7ROR_69X,40,True,0.525,-3.3043734409954157,0.325,0.925,0.925,0.45,0.49230769230769234,-2.343947058916092,-1.0688581466674805,0.725,0.987,4.277230024187558
Minimal,7RSV_7IQ,40,True,0.8,-1.778475356177588,0.5,0.8,0.8,0.5,0.6576923076923077,-1.7242073213060698,-0.45486369729042053,0.8,1.0,1.1886644708882155
Minimal,7RZL_NPO,40,False,0.4,-3.2842342005771155,0.225,1.0,1.0,0.275,0.33589743589743587,-2.359480420213479,-0.7422926425933838,0.325,0.916,1.1665837433833646
Minimal,7SDD_4IP,40,False,0.075,-32.06785403228414,0.075,0.075,0.075,0.175,0.008974358974358974,-5.022472776205111,-2.320502996444702,0.025,0.0,4.335162239619122
Minimal,7T3E_SLB,40,True,0.65,-3.423222737636832,0.25,0.875,0.875,0.175,0.5166666666666667,-2.2346717379796197,-1.2015918493270874,0.7,1.0,2.1258003675208226
Minimal,7TBU_S3P,40,True,0.325,-7.829308414530257,0.2,0.4,0.4,0.45,0.17307692307692307,-3.770816687666453,-1.343184471130371,0.3,0.851,2.5043511836230707
Minimal,7TE8_P0T,40,True,0.25,-7.099968554882884,0.25,0.45,0.45,0.25,0.19487179487179487,-3.6946022735956388,-0.9928852319717407,0.225,0.359,1.7204964346538265
Minimal,7TXK_LW8,40,True,0.875,-1.6414072918488944,0.35,0.925,0.925,0.925,0.7423076923076923,-1.7888469897783719,-0.7751301527023315,0.8,0.934,2.113747667365981
Minimal,7TYP_KUR,40,False,0.175,-14.981936770867076,0.125,0.275,0.275,0.3,0.06794871794871794,-3.690304542886905,-1.6125012636184692,0.025,0.0,3.761916421760666
Minimal,7U0U_FK5,40,False,0.025,-40.0,0.025,0.025,0.025,0.575,0.0,-5.364318992541387,-2.6869990825653076,0.025,0.0,0.1920628776862148
Minimal,7UJ4_OQ4,40,False,0.075,-29.53152021240154,0.075,0.275,0.275,0.9,0.023076923076923078,-4.882929325715089,-2.043408155441284,0.125,0.535,3.5025320652323946
Minimal,7UJF_R3V,41,True,0.975609756097561,-1.1214979894043937,0.7073170731707317,0.975609756097561,0.975609756097561,0.1951219512195122,0.9231707317073171,-1.5926713379417978,-0.8492334485054016,0.975609756097561,1.0,1.5206268418466558
Minimal,7UQ3_O2U,40,True,0.55,-2.3282414889191574,0.4,0.55,0.55,0.55,0.44358974358974357,-2.037052966807133,-0.5651362240314484,0.525,1.0,3.12652932876298
Minimal,7USH_82V,40,True,0.9,-1.589965645672506,0.375,0.925,0.925,0.2,0.6705128205128205,-2.171473505367071,-0.5130889117717743,0.7,1.0,0.9939372339065609
Minimal,7UY4_SMI,41,True,0.21951219512195122,-12.651512623283804,0.0975609756097561,0.34146341463414637,0.34146341463414637,0.8048780487804879,0.10365853658536585,-4.130145441322792,-1.3968656063079834,0.04878048780487805,0.486,1.1312610599710835
Minimal,7VC5_9SF,40,True,0.525,-1.9975005204422753,0.3,1.0,1.0,0.3,0.5256410256410257,-1.9179866614632117,-0.9108251333236694,0.575,0.881,2.1286419310466047
Minimal,7VQ9_ISY,40,False,0.225,-11.964677310915787,0.125,1.0,1.0,0.45,0.18333333333333332,-2.372641667494407,-1.526610255241394,0.3,0.863,0.7349081597310885
Minimal,7W05_GMP,40,True,0.35,-5.990752823080426,0.2,0.725,0.725,0.725,0.3038461538461538,-2.3409802215985764,-0.8024879097938538,0.5,0.995,1.8142591121547775
Minimal,7WKL_CAQ,40,True,0.525,-1.9975005204422753,0.525,0.525,0.525,0.525,0.48846153846153845,-1.5165835130004546,-0.22399166971445084,0.525,0.652,0.9899169656649597
Minimal,7WL4_JFU,40,True,0.475,-4.938806774746653,0.275,0.475,0.475,0.55,0.25769230769230766,-4.047863429937607,-1.0158308148384094,0.425,0.97,2.236710555306759
Minimal,7Z7F_IF3,40,True,0.375,-4.045889275668299,0.375,0.375,0.375,0.375,0.25769230769230766,-3.000188798304552,-0.5638598501682281,0.1,0.749,2.2520029866800364
Minimal,7ZF0_DHR,42,True,0.7380952380952381,-2.698131979841181,0.2619047619047619,0.9285714285714286,0.9285714285714286,0.19047619047619047,0.4738675958188153,-2.194348312213446,-0.7156715393066406,0.6428571428571429,0.477,1.1043159119438182
Minimal,7ZOC_T8E,40,True,0.925,-1.36905815578532,0.45,0.975,0.975,0.3,0.75,-1.9319003480367172,-0.909721851348877,0.75,0.981,1.5349735956260855
Minimal,8A1H_DLZ,40,True,0.775,-2.2071504017598897,0.425,0.825,0.825,0.85,0.6423076923076924,-2.116112801279777,-1.009535402059555,0.75,1.0,1.7188117762741841
Minimal,8AAU_LH0,40,True,0.425,-3.925837016107194,0.425,0.75,0.75,0.425,0.33589743589743587,-2.8296513824890823,-1.0367249250411987,0.375,0.607,2.543505814785109
Minimal,8AIE_M7L,40,False,0.275,-8.646504338499613,0.175,0.45,0.45,0.5,0.14871794871794872,-3.626946104107759,-1.3188098669052124,0.25,0.818,3.0398718001529943
Minimal,8D5D_5DK,40,False,0.4,-9.271577952061966,0.25,0.5,0.5,0.55,0.1858974358974359,-4.682528819946143,-1.3530995845794678,0.35,0.421,2.5897025493420345
Minimal,8GFD_ZHR,40,False,0.05,-34.82202253184498,0.05,0.075,0.075,0.45,0.00641025641025641,-5.582871240377426,-2.151116132736206,0.025,0.0,2.586634362550469
Minimal,8SLG_G5A,40,True,0.65,-2.090719286994091,0.475,1.0,1.0,0.65,0.6679487179487179,-1.7460513869539285,-0.9119763374328613,0.925,1.0,3.378056631435988
Separate,6TW5_9M2,40,False,0.175,-13.502477445550149,0.175,0.325,0.325,0.625,0.10256410256410256,-4.868212516414814,-1.2109331488609314,0.25,0.001,3.0787068870371255
Separate,6TW7_NZB,40,True,0.4,-6.482001455794263,0.3,0.4,0.4,0.4,0.2230769230769231,-3.125778890038148,-1.1178455352783203,0.4,0.669,1.8958084162925462
Separate,6VTA_AKN,40,False,0.025,-40.0,0.025,0.025,0.025,0.55,0.0,-6.524281652462788,-2.7938016653060913,0.025,0.0,2.3945090504589577
Separate,6WTN_RXT,40,False,0.4,-3.5286094167191457,0.4,0.55,0.55,0.45,0.31025641025641026,-2.3546596923317664,-0.7307787537574768,0.375,0.517,2.0000974558034263
Separate,6Z4N_Q7B,40,False,0.175,-13.944356918798594,0.125,0.45,0.45,0.45,0.11025641025641025,-3.791558816494086,-1.5892053246498108,0.025,0.0,2.2805555125170622
Separate,6ZPB_3D1,40,True,0.75,-1.7547653506033232,0.475,1.0,1.0,0.75,0.5987179487179487,-1.6275968953967095,-0.6063807010650635,0.725,1.0,1.5088538102318112
Separate,7B2C_TP7,41,True,0.8048780487804879,-2.220813811175332,0.4146341463414634,0.8536585365853658,0.8536585365853658,0.8780487804878049,0.6024390243902439,-2.1014952017766673,-1.1649649143218994,0.8048780487804879,0.989,3.2543785209775833
Separate,7BTT_F8R,40,True,0.475,-6.080384369319365,0.175,0.55,0.55,0.55,0.22179487179487178,-2.8098333561267608,-1.5099995732307434,0.45,0.98,2.4754238708600567
Separate,7C3U_AZG,40,False,0.45,-3.4229636257076814,0.45,0.65,0.65,0.5,0.36153846153846153,-2.0721323349536993,-0.2689257860183716,0.2,0.702,0.8911242637700387
