arm,complex,n,trifft,streuung,streuung_trimm,lage,orientierung,form,anteil_lage,eff_dim
SigmaDock,6XHT_V2V,40,True,1.7495435511214534,1.0573252017801322,0.3314998494290567,1.3001522527179261,1.1227709503062862,0.035901877058551426,2.5715537632536045
SigmaDock,6XM9_V55,40,False,1.5066204706789368,1.0129161388083623,0.27070357644469467,1.4360840013176441,0.36645266751434186,0.032283473742626294,1.8345945186538097
SigmaDock,6YJA_2BA,40,False,4.915368879293931,4.744316647623935,0.7024111343639066,4.460674445503766,1.9416110086942098,0.020420696158235847,1.6067368515199756
SigmaDock,6YMS_OZH,40,False,3.5276014702600116,3.193467350276968,1.842485751232369,2.184065374188806,2.0685929591767924,0.27280306538915333,3.300143937346173
SigmaDock,6YQV_8K2,41,True,1.2234575294716576,1.0139114104132936,0.24023781995410853,0.9452228981215689,0.7387068357279845,0.038557153131408374,3.6224334426289855
SigmaDock,6YQW_82I,40,True,1.7354846669867543,1.6730030550558246,0.3898419026665603,1.6710310181769985,0.25997241500164125,0.0504586322200249,2.016827277871097
SigmaDock,6YR2_T1C,40,True,5.158752208278891,4.835469883297204,1.1471842967439665,4.740838146341825,1.6796268055483619,0.04945122466850595,1.4763244222286431
SigmaDock,6YRV_PJ8,40,True,3.598582750512817,3.515851881670128,0.6230558970641742,3.4117033629581943,0.9601454705416769,0.02997719782914844,1.379204212296592
SigmaDock,6YSP_PAL,40,True,0.9317048284566992,0.8878115269992917,0.15681997248910415,0.22955771549338944,0.8892607260278056,0.02832996606545163,5.9891964932654975
SigmaDock,6YT6_PKE,41,False,2.355254292488361,1.5977099102958612,0.2396747233166042,1.7323118318893571,1.5776167235371519,0.010355447266394108,2.5865248788937376
SigmaDock,6YYO_Q1K,41,True,2.9065097331610823,2.240542526781608,0.5183296776276679,2.71958032032523,0.8848819444141824,0.031803036524565766,1.3574946396247525
SigmaDock,6Z0R_Q4H,41,True,1.821379812754129,1.7201313389921447,0.317170923142079,1.79353022197788,0.008739031607890704,0.03032394462714025,3.172024516350489
SigmaDock,6Z14_Q4Z,40,True,1.6832591841150066,0.7868715504813789,0.24104572961682305,1.4799540024541267,0.7648493889394317,0.020506752900408712,1.6814478043824799
SigmaDock,6Z1C_7EY,40,True,1.128599603598766,0.9329177459852313,0.23460337342103427,0.241683235909556,1.077166438347876,0.04321044297318654,3.073555415238903
SigmaDock,6Z2C_Q5E,40,True,2.034139205787832,1.7702561386070796,0.570254123276592,1.5429112639287164,1.1966442140632638,0.07859149088959098,4.849697116258798
SigmaDock,6Z4N_Q7B,40,False,2.7137586070306816,2.5717662457882935,0.8108079671484542,2.381329453551414,1.0180109288658068,0.08926754419483754,4.558789475759728
SigmaDock,6ZAE_ACV,40,False,3.875888326858984,3.3192662893556255,0.4988206258440542,3.5245758700736833,1.533314462727271,0.016563278135904844,1.5190740820235238
SigmaDock,6ZC3_JOR,41,True,2.25851329573587,2.199592083159631,0.6494395047435322,1.9904117942558817,0.8469778780943797,0.08268602271834895,1.8383318753230309
SigmaDock,6ZCY_QF8,41,True,2.974164158023897,2.3827108150288163,0.6384897106875295,2.493607496314599,1.4899345564634003,0.046086946493879996,2.2608909544607974
SigmaDock,6ZK5_IMH,40,False,1.0993747945885806,0.9509110744196098,0.25567747956084835,0.5333857595789757,0.9266895903701815,0.05408706327865136,2.092492794549732
SigmaDock,6ZPB_3D1,40,False,1.5224844089853267,1.4809618531817328,0.48676971562087173,0.9926587683483991,1.0467294727764258,0.10222129855779857,3.860527579962507
SigmaDock,7A1P_QW2,40,True,2.3364758851432614,2.214568888284551,0.3604292264283106,2.1167036040091927,0.9212905010726916,0.0237967360472215,2.5077735160773105
SigmaDock,7A9E_R4W,40,False,1.5102549508132446,1.4093141474308761,0.2737704304080384,1.4283121944404682,0.40723954020056463,0.03286037697240746,5.681240345287717
SigmaDock,7A9H_TPP,40,True,1.358582811073323,1.2241677872912142,0.3125189897698972,0.35719951983676557,1.2729837542582698,0.052915218335747805,5.787279076233915
SigmaDock,7AFX_R9K,40,True,2.584756814641021,2.3755599628059834,0.7310846317355837,2.312797356199211,0.8930013668697174,0.08000109497508852,1.8292971850988855
SigmaDock,7AKL_RK5,41,True,1.511201190402669,0.9842536805041164,0.2457636331315386,1.1667437456108696,0.9284601803967409,0.026447867662194258,2.765567724396876
SigmaDock,7AN5_RDH,40,False,2.862899672804289,2.8068277937911894,0.18880148431519392,2.743460267514308,0.7962250288917114,0.004349091559588047,1.2201884212629763
SigmaDock,7B2C_TP7,41,True,1.7045586508074209,1.584179722069712,0.7379467621854995,1.0538471199214807,1.1181954292768117,0.1874244154064594,4.119320653627497
SigmaDock,7B94_ANP,40,True,0.8757351057370594,0.804417376848982,0.13988661022988377,0.11063903945025608,0.8573813122807237,0.02551565805304217,5.307828081316813
SigmaDock,7BCP_GCO,40,True,2.349127263789058,2.133095332949534,0.4036865658608944,2.058121363818686,1.0580985350210135,0.029530819784148496,1.8445430708256418
SigmaDock,7BJJ_TVW,40,True,1.678993972460467,1.6040061798797123,0.29494527980792823,1.6528793062126157,0.004247419417120232,0.03085919739541008,2.7716143109588356
SigmaDock,7BKA_4JC,40,True,1.127348808876954,1.0767800707342077,0.3695324307789356,0.7601946749891757,0.7459659346089471,0.10744556575500766,4.059535541815635
SigmaDock,7BMI_U4B,40,True,2.437870712375613,2.3974668452530854,0.3292288169322479,2.337576089763999,0.6087364133381723,0.01823787953902738,1.8506379377829407
SigmaDock,7BNH_BEZ,40,True,1.87992078558921,1.7217219681301894,0.6052842008038399,1.7000533690042388,0.5268317937301684,0.10366677225125169,3.661696561192643
SigmaDock,7BTT_F8R,40,True,3.3762507557577095,2.9162586424803494,0.936670751607559,2.4996632624706874,2.0672205114819837,0.07696699477469986,2.7715151138200547
SigmaDock,7C0U_FGO,40,False,5.344940396398412,5.13613608390405,0.5765232654257664,4.964722763631781,1.894079366275563,0.011634505854039598,1.3143847382006415
SigmaDock,7C3U_AZG,41,False,1.5141110250918166,1.320323207625642,0.3039953627793933,1.4832627415039374,0.007117259264650276,0.04031052682284628,2.9246574593666
SigmaDock,7C8Q_DSG,40,True,2.140768117561131,2.105693496955894,0.2817076855200315,1.9379255001427749,0.8648547097527721,0.017316420950084423,1.7422840220887488
SigmaDock,7CD9_FVR,40,False,3.881444761697153,2.678321078979609,1.2185286124679848,3.22753446274092,1.77871379106443,0.09855635719734698,2.6164039430237374
SigmaDock,7CIJ_G0C,40,True,2.91554903337924,2.8138108255837273,0.4604805260141231,2.671310000633083,1.0735393480064241,0.024944904019683953,1.22555814734085
SigmaDock,7CL8_TES,40,True,2.551898581730914,1.912587918325536,0.30710831723757476,2.523477239455021,0.22345799353843726,0.014482926798613073,1.7542541890756127
SigmaDock,7CNQ_G8X,40,True,1.014476884539596,0.8888233623573605,0.23421201728356225,0.7808012216864898,0.6038688039947204,0.05330083808289811,4.556804633569246
SigmaDock,7CNS_PMV,40,False,1.1032152057966989,0.9624409911566788,0.2110824724517189,0.5044199237791427,0.9581693590484753,0.03660866288039999,6.839871834885051
SigmaDock,7CTM_BDP,40,False,2.2689167417425375,2.2169645674783616,0.5254987271280516,2.1080943749960546,0.6540430986229919,0.05364215509377963,3.877348065618449
SigmaDock,7CUO_PHB,40,True,0.898209006002531,0.8535652029067599,0.12454353169555404,0.742000241228454,0.4906159080113173,0.01922593825798316,1.8020463001092486
SigmaDock,7D5C_GV6,40,True,1.026492498863924,0.8940310700142068,0.1870850156622561,0.3704784644043228,0.9388459695558006,0.033217462169058215,8.02318512206699
SigmaDock,7D6O_MTE,41,True,3.1403505129897686,2.894748804967016,0.5366496552991936,2.927688439887629,1.0012236967085326,0.029202864920337728,1.6394316371770483
SigmaDock,7DKT_GLF,40,True,1.1340156104209698,0.8518958220508689,0.12145761247071403,0.9843002527743323,0.5499022326193486,0.011471267672099873,1.9798113004720794
SigmaDock,7DQL_4CL,40,False,1.2676264595856583,1.0499687247674618,0.16722949015189575,1.2563720001434253,0.020988947587155058,0.017403762169062073,2.0014892677633007
SigmaDock,7DUA_HJ0,41,True,1.339346273407002,0.8396694529397929,0.2523293723108067,1.0346245769521565,0.8122378424605871,0.035493585025276074,2.473773938859173
SigmaDock,7E4L_MDN,40,True,2.3051039535424787,2.247757271435978,0.8040513447361458,1.9534447283157286,0.9225287882124058,0.1216708477456985,4.843012004759423
SigmaDock,7EBG_J0L,40,True,1.7202336538739278,1.3620934825821647,0.2805043569665472,1.6772768696356866,0.25935194664459493,0.026589143215209443,1.1338465246631964
SigmaDock,7ECR_SIN,40,True,2.1610986730143598,2.0941460762138795,0.19301033909891674,2.0275998648407803,0.7224494941537424,0.007976492370737737,1.4687244845831158
SigmaDock,7ED2_A3P,40,True,2.578903181448379,2.40758567327844,0.4641272153738892,2.2007633531875093,1.2617322261481319,0.0323894814115321,3.1657324111391394
SigmaDock,7ELT_TYM,40,True,4.513799501798879,3.9142724860219706,0.38749439044653,4.247889668528855,1.4763696704477804,0.007369640638580511,1.1377939091886218
SigmaDock,7EPV_FDA,40,False,4.57196351722668,3.091590200745353,1.2640581783290825,3.658109941192144,2.4337705279673196,0.07644139662323979,2.214777496560877
SigmaDock,7ES1_UDP,40,True,1.114657744589199,0.7604650829856369,0.3382485110296761,0.5570649087413924,0.9042834289136517,0.0920849616057943,4.39423086279534
SigmaDock,7F51_BA7,40,True,1.103121024213897,1.0652607534690557,0.19976182739560663,0.17191272359765028,1.0711756260499594,0.03279281363025679,8.67932596880581
SigmaDock,7F5D_EUO,40,True,3.1644208396499245,2.9259812022931753,0.9664099424885501,2.861268576400544,0.9448561833278196,0.09326835279897247,2.035684995769865
SigmaDock,7F8T_FAD,40,False,3.6414962410940195,3.3671469078314478,0.8069728157292063,2.3444674249927635,2.6669762356878532,0.04910865933122658,5.589827827190584
SigmaDock,7FB7_8NF,41,True,1.5853232808302309,1.4234299653006268,0.200371343415165,1.5723700549711594,0.027452499163490653,0.015974804250958187,2.189865189761223
SigmaDock,7FHA_ADX,40,True,1.1654919965445383,1.0731800957689368,0.2140955421484278,0.41598681265446635,1.0674688119749087,0.03374400743506191,4.043266202684432
SigmaDock,7FRX_O88,40,False,5.03882990196454,4.919755330922066,0.5861842529742015,4.769088813191115,1.5172299411731964,0.013533461731303091,1.3070158474976652
SigmaDock,7FT9_4MB,40,True,2.9429158544031253,2.8189247305294813,0.5776425670452234,2.722465919518302,0.9566933196673033,0.038526777901229485,1.4753282889288777
SigmaDock,7JG0_GAR,40,True,1.3376814558048393,1.1360788280368292,0.43049957879772716,0.9035950576266443,0.8874557801332048,0.10357144816644631,4.064924149511964
SigmaDock,7JHQ_VAJ,40,True,3.578960758820571,3.4952055192134384,0.7200117992052462,3.422354928366247,0.7602827542894853,0.04047299596642837,1.4366017844895602
SigmaDock,7JMV_4NC,40,True,2.082153419565947,1.9107839620166691,0.18466179114970793,2.0213078587828073,0.464303161223796,0.007865541637750705,1.8565197780433962
SigmaDock,7JXX_VP7,40,True,2.6972350180032376,1.7601461475157107,0.7669466185508668,2.5234830575960383,0.5647148702328175,0.08085235888758165,1.9003666981881553
SigmaDock,7JY3_VUD,40,False,2.711782222010759,2.381952416281913,0.653234308986382,1.9107341526440598,1.8100118107615435,0.05802676437956384,4.800266166145698
SigmaDock,7K0V_VQP,40,True,1.0488539206678302,1.0306128148109437,0.11352102696131305,0.15061271497403883,1.03175740047071,0.011714469086918712,2.035483727687961
SigmaDock,7KB1_WBJ,40,True,2.3867685102179483,2.185589547059768,0.24200999491661027,2.140368366836231,1.0280653374057855,0.010281252053477805,1.4404745913858317
SigmaDock,7KC5_BJZ,40,True,1.4581091821701835,1.1269523145772948,0.2794437463131651,0.9627592485618054,1.0588145300684972,0.03672896583230971,4.168274934493501
SigmaDock,7KM8_WPD,40,True,1.32618284656074,1.2672910819967373,0.2864685004294074,0.2981261599206187,1.2600863198783883,0.046660236621507714,4.583418477866567
SigmaDock,7KQU_YOF,40,True,2.817504618741259,2.6968585733008466,0.26912084384665985,2.6762171610575662,0.8389087881865172,0.009123582393492351,1.344378206141099
SigmaDock,7KRU_ATP,40,True,0.6043309541638879,0.5713713909120303,0.08858816223198071,0.09772215956706029,0.5897613239290497,0.021488282523327695,3.9453364132503257
SigmaDock,7KZ9_XN7,40,False,3.1422575671918933,3.0683576435816398,0.3910562492049756,3.0525707698694586,0.6345623085805154,0.015487984286242953,1.1197880046982622
SigmaDock,7L00_XCJ,42,True,4.90649889023741,4.792630507373186,0.7716692205726539,4.728706013401972,1.057164799233192,0.02473540046937109,1.151622720684735
SigmaDock,7L03_F9F,40,True,0.9760080283587822,0.9487616778926221,0.12488570245470695,0.13757741375079094,0.9581584879177533,0.01637263808358034,6.161282089941114
SigmaDock,7L5F_XNG,40,False,1.5715170243308256,1.2174831483868902,0.725185215375181,0.7793275811586842,1.1560366267589535,0.21294120264897404,4.450666112781876
SigmaDock,7L7C_XQ1,40,True,3.3007210547986183,2.7642169198370867,0.3366685473173779,3.145588893109812,0.9416391487094721,0.010403690962092007,1.282791224485642
SigmaDock,7LCU_XTA,41,False,5.091675026805763,4.678883799848012,0.6357607878682632,4.866581460198192,1.3554879897888588,0.01559071820248877,1.1566978846320526
SigmaDock,7LEV_0JO,40,True,2.534510120974602,2.4536396991308913,0.24219866232063036,2.3462990743937335,0.9273413690717655,0.009131779593399217,1.2911113765540643
SigmaDock,7LJN_GTP,40,False,3.21661559855202,2.0713479011689735,0.7918612493557464,2.700420694215348,1.5579793788335015,0.06060379971146033,1.862124380056124
SigmaDock,7LMO_NYO,40,True,3.6815164646239777,2.825659557774555,0.5772407451068557,3.3205562720595436,1.4813043730347721,0.024584448091491164,1.5984722472182653
SigmaDock,7LOE_Y84,40,True,2.078667160374786,2.0196093305932568,0.16438768306581386,2.072156811252448,5.3450157260357377e-05,0.006254154979078922,1.9021294810327416
SigmaDock,7LOU_IFM,41,True,1.7245737889366972,1.5432353448226077,0.22200258113465157,1.6472306567673614,0.4598921295943168,0.01657114377543942,2.040742621402743
SigmaDock,7LT0_ONJ,40,True,2.860922097110627,2.1593596280450127,0.25976632976301167,2.685492894290305,0.9515905707674924,0.008244297445303212,1.28423162058277
SigmaDock,7LZD_YHY,40,True,4.260229993545557,3.2903454339602227,0.7431367862725987,4.003208239520335,1.253647121733267,0.030427861355672076,1.362007588782278
SigmaDock,7M31_TDR,40,True,1.8891548619451397,1.8222555720912081,0.5231430647568431,1.8152761286602321,5.40749282517902e-05,0.07668418812844137,3.4504940334728054
SigmaDock,7M3H_YPV,41,True,1.3542766595754732,1.252442739726395,0.49125511442368636,0.49168414549079004,1.162316817522858,0.13158287837768715,4.190995693219028
SigmaDock,7M6K_YRJ,40,False,4.05326147131759,3.535225961114099,1.152170354537988,3.1041862683345807,2.3378322524241284,0.08080237986565934,2.22425519780671
SigmaDock,7MFP_Z7P,40,False,5.196743077908889,4.839933276839535,0.6465276431566632,4.397925024728458,2.6919130931914266,0.0154778881676293,1.5960102671836693
SigmaDock,7MGT_ZD4,41,True,1.2528776941463755,1.1415302812690766,0.19999867915306516,0.24761219208471827,1.211771945193306,0.025482198851553707,2.559036089720894
SigmaDock,7MGY_ZD1,40,True,2.456666049729056,1.9771559902304858,0.29558216604311255,2.1672363962964813,1.1184478823693433,0.014476521062105752,1.8826333287721098
SigmaDock,7MMH_ZJY,40,False,2.9118246582265397,2.394324981678941,0.9383835185875287,1.8131600801049574,2.0762007938090132,0.10385569201246739,4.548066413126165
SigmaDock,7MOI_HPS,40,True,1.6397228360162392,1.176732658888904,0.3296540378794876,1.3473994724149208,0.8743762668318947,0.04041810142590757,3.3655269741728104
SigmaDock,7MSR_DCA,41,False,4.053858926783878,1.8111110049713326,0.943982373044265,3.5953217785527087,1.6175075846226015,0.05422386959412411,1.5409492461092071
SigmaDock,7MWN_WI5,40,False,1.750448976192494,1.5676612997979342,0.3404627189021902,0.828998072249478,1.5036352454959707,0.03783033734320745,4.15796105378263
SigmaDock,7MWU_ZPM,40,True,1.0619480487338728,0.9718864674533935,0.317701383318663,0.8086699282823737,0.6106164396238185,0.08950177927900892,4.496958862999448
SigmaDock,7MY1_IPE,41,False,1.4564778694615148,1.327833891782638,0.40408366935801476,1.0220322121041985,0.9557689730320369,0.076972362807673,5.756599335660874
SigmaDock,7MYU_ZR7,40,True,4.848689341663099,4.628040563473272,0.474705284486808,4.677679986636432,1.1848008978130575,0.009585161037514962,1.1065862737042513
SigmaDock,7N03_ZRP,40,True,3.198123294009983,2.9820514191570826,0.43812080442857365,2.7757605783510075,1.5268254569821016,0.018767107751320008,1.4624805361384168
SigmaDock,7N4N_0BK,40,True,1.0604763281661218,0.9683115681074193,0.20640679266075787,0.30326625367667964,0.9950054562288143,0.03788314388334856,4.546708831738039
SigmaDock,7N4W_P4V,40,True,4.119979716123095,3.9843683341757914,0.43367445525057957,4.015142015272464,0.8153489592331777,0.011079943033305518,1.4535170333527199
SigmaDock,7N6F_0I1,40,True,1.9858592501786747,1.6925168301846858,0.4296988858887541,1.4076194415276846,1.3332679163691972,0.046820012677551426,2.8504372530378848
SigmaDock,7N7B_T3F,40,False,3.0816340525931727,2.1538062205405164,0.9121630214172919,2.3549620130290845,1.7659504448456933,0.0876158735655101,3.259924401125463
SigmaDock,7N7H_CTP,40,True,1.0782548522255897,1.0011464564708321,0.29193792878069924,0.34154565507479173,0.9801797475906115,0.07330577721122085,6.967020992828202
SigmaDock,7NF0_BYN,40,True,1.792835238555979,1.2962831709194464,0.23340229895535905,1.5005283607899598,0.9529932832478007,0.01694843098881364,1.7245408994317342
SigmaDock,7NF3_4LU,40,False,1.884808200918339,1.4318837740589425,0.2900443017311382,1.4865769855856203,1.1218133192334152,0.023680689849046727,1.7322551596978504
SigmaDock,7NFB_GEN,40,True,1.134298777529986,1.0371054238679427,0.08091777003287684,1.00269830447278,0.5241012701819556,0.005089005069645322,1.5359202326727255
SigmaDock,7NGW_UAW,40,False,0.8810679613556733,0.84598123412336,0.19021037092477125,0.22524738944772857,0.8302797003823991,0.04660683018294991,2.6264353653726915
SigmaDock,7NLV_UJE,40,True,0.7449089328539937,0.7072427377921348,0.19051806907987298,0.16420162075027514,0.7011633271519092,0.06541328775381616,3.880438209223996
SigmaDock,7NP6_UK8,40,True,1.325503816587152,0.9073823076176722,0.11606225481590485,0.7759364673295032,1.0683690932736518,0.0076669042967190395,3.7182854345841574
SigmaDock,7NPL_UKZ,40,True,1.4937777504150105,1.3373138005074572,0.21381853507750395,0.5413649637379371,1.375709845036104,0.02048890395945392,3.2596643582067224
SigmaDock,7NR8_UOE,40,True,5.4307265585967635,4.089415424299063,1.3576171566482624,5.014723388741717,1.5818394180919007,0.062494063274137944,1.1910879698870571
SigmaDock,7NSW_HC4,40,True,0.9107046361071301,0.8741782845670053,0.20574941315858575,0.7095283290641736,0.5325595398331718,0.051041345641571874,2.7674612392875226
SigmaDock,7NU0_DCL,40,True,0.8977263415900922,0.8554245683989683,0.24735569309182553,0.39890731472952434,0.7652455159849508,0.07591994478116827,4.1441294564182085
SigmaDock,7NUT_GLP,42,False,2.8604784259295832,2.6372783428154802,0.5264697164325454,2.6837313121830264,0.8383034694526752,0.033874230338042696,1.7034310172344558
SigmaDock,7NXO_UU8,40,True,4.996425049634121,4.833599175015014,0.9006749200780382,4.6550184089226425,1.5760239774651472,0.03249506314963425,1.4154212106001138
SigmaDock,7O0N_CDP,40,False,1.0882737742678488,0.9931555215369984,0.20020949370393532,0.27931450266818025,1.0325886765741865,0.03384488227667202,4.530860154818704
SigmaDock,7O1T_5X8,40,True,1.4065689163035748,1.3538246205463158,0.29045373888865766,0.7503506926431354,1.1537099201822698,0.042641444795138095,4.675416368168452
SigmaDock,7ODY_DGI,40,True,1.4613775359904464,1.4168168050556584,0.1980559758143405,0.33651415704812276,1.4082458433270553,0.01836754222464318,2.9717963873133106
SigmaDock,7OEO_V9Z,40,False,3.437138615155077,3.253918432311517,0.8023277521225054,2.5906344810424815,2.111588270378002,0.05448908749066217,4.7483818856626225
SigmaDock,7OFF_VCB,40,False,2.1328709593485815,1.9538107532280096,0.8167872730862734,1.255802432596637,1.5182085924013198,0.146652260683796,3.594922138246594
SigmaDock,7OFK_VCH,40,True,2.787661235110444,2.3961653227810267,0.7229698653471486,2.3781750783699898,1.2620035785041592,0.06726054767615496,2.533234186088521
SigmaDock,7OLI_8HG,41,True,1.7420422080591171,1.6548797276805105,0.4370111820649497,1.2978955575422377,1.0766612295062006,0.06293145205919243,2.5898421429253804
SigmaDock,7OMX_CNA,40,False,3.9288625474262973,3.118327447865595,0.639677734845128,3.2888945020027025,2.0518153588490495,0.026508722499897594,1.6502210687393468
SigmaDock,7OP9_06K,40,False,1.5927461567515526,1.4622373192369127,0.3197664208643446,1.5603171960683775,5.989795485189373e-05,0.040306267253969845,2.1397822953397054
SigmaDock,7OPG_06N,40,True,2.2829618455918435,1.9042160034596958,0.5135919346457275,2.062303874683578,0.8336910948067492,0.05061032001497759,1.9359131323586027
SigmaDock,7OSO_0V1,40,False,1.9433008857032548,1.8138710718821094,0.6776396057251626,1.7432934398338762,0.5274001135379778,0.12159548938492677,2.792878567217358
SigmaDock,7OZ9_NGK,40,False,2.682650290515484,2.5443123585555423,0.45749834340293893,2.4068709042272878,1.0928313215544718,0.029083785163470783,3.714196418641408
SigmaDock,7OZC_G6S,40,False,2.318503260784934,1.8101093965430808,0.2516940483099456,2.141037649978037,0.8532674010486083,0.011785023969311635,2.158266919148256
SigmaDock,7P1F_KFN,40,True,2.0115428604091257,1.64968750583403,0.420226397278371,1.7570321979489245,0.8846198673238918,0.04364234504499223,1.5643808745997463
SigmaDock,7P1M_4IU,40,False,3.6554136460390048,2.5761331653062087,2.622602066253557,2.235271113870165,1.2196599416347071,0.5147445303649996,1.8180314254807068
SigmaDock,7P2I_MFU,40,True,1.364217072314516,1.1225647318562526,0.25386010686169785,1.1761765784800862,0.6428467335014112,0.03462756528660201,3.178795547288904
SigmaDock,7P4C_5OV,40,True,1.6763928177786354,1.2979890180810163,0.3376668968088871,1.5115733262732016,0.6414203189786072,0.04057190410020112,2.145175995585819
SigmaDock,7P5T_5YG,40,True,5.071318410608851,4.998728245949413,0.4137761186007642,4.963035256563121,0.9567344394174397,0.006657161368803358,1.084077673442848
SigmaDock,7PGX_FMN,40,False,2.873665424077304,2.510128193891898,0.6168335316323688,2.5424024153419866,1.1889740629023675,0.04607480899317535,2.410496693408828
SigmaDock,7PIH_7QW,40,False,1.1533916375780098,1.1108997047825167,0.2301434763378677,0.2922228304804509,1.0917655734085032,0.03981472689522415,3.2158310161148718
SigmaDock,7PJQ_OWH,40,False,2.212303168305331,2.0882460889396097,0.26703908250305713,2.139405804604177,0.4959014419576584,0.01457002750949553,1.3821044363129558
SigmaDock,7PK0_BYC,40,False,5.2826037086436335,4.386288066144493,2.3767346740006245,3.589303753764258,3.06168789970376,0.20242555579178367,3.609637748011075
SigmaDock,7PL1_SFG,40,True,0.9783240931511635,0.8379555521938316,0.27872022238157357,0.2686699097952129,0.898470672001176,0.0811654987460479,8.634049172727341
SigmaDock,7POM_7VZ,40,True,0.976181442986653,0.8691007389490932,0.19424560218860917,0.3257355550216752,0.8994971950243145,0.03959508638539862,5.043991453259829
SigmaDock,7PRI_7TI,40,True,2.475441482841792,2.1652798772286026,0.5467537467261362,2.1302650842899373,1.1361520787597439,0.04878408982341975,4.064173869079252
SigmaDock,7PRM_81I,40,True,4.905265767572387,4.062940668338086,0.22291666662045292,4.80257427975594,0.9732526381608495,0.002065189914790813,1.0772506796504089
SigmaDock,7PT3_3KK,41,False,4.727645689524866,2.875547046147612,2.1912337058602867,3.614218721955712,2.1181481633374144,0.21482635365223476,2.5652438506736117
SigmaDock,7PUV_84Z,40,True,1.2552755957886936,0.9493128774595707,0.29467040675085593,0.7579098066845515,0.9562734429541222,0.05510549067980547,3.018955047748624
SigmaDock,7Q25_8J9,40,False,4.395621553494954,4.059259703612087,1.5854385781370322,3.165968042013904,2.604711061413697,0.13009429582050816,3.128351079228864
SigmaDock,7Q27_8KC,40,False,4.009900946398568,3.625626567991272,1.618944228446754,2.5140742385713217,2.671657895026814,0.16300333360370794,3.6283062850452907
SigmaDock,7Q2B_M6H,40,True,1.0394559549370528,1.0158930615627502,0.22800854869209675,0.4959728877008718,0.8845855971261813,0.048116062159449,3.9071180851947878
SigmaDock,7Q5I_I0F,40,True,0.848113101044511,0.7842351219679431,0.1961660909236148,0.1739091926064453,0.8065793759215886,0.053498343112203195,6.4431406859611
SigmaDock,7QE4_NGA,40,True,2.2085149622863303,1.8593699988150367,0.5598201428738117,1.962493118227092,0.8442514478439714,0.06425343495187638,2.708633940467978
SigmaDock,7QF4_RBF,40,True,2.60259399656378,2.197602084621693,0.30647802172646366,2.3938542751697027,0.974180908456022,0.013867105639846413,2.8433025336447963
SigmaDock,7QFM_AY3,40,True,1.2495823164742808,0.8668714667998095,0.4623017991289608,0.9601576565610864,0.6525567306483616,0.13687414706540174,3.2614920505544314
SigmaDock,7QGP_DJ8,40,True,0.7742105164139393,0.7326934086093885,0.1590511214560088,0.1332075770114865,0.7458957071308652,0.04220416757951647,3.1631929515057977
SigmaDock,7QHG_T3B,40,True,4.910701310596255,4.301451186988458,0.6018088487618979,4.480834150739117,1.9170129850926203,0.015018622444747942,2.461889718231579
