arm,complex,n,moden,moden_echt,gross,eff_moden,p_agree,dmax_intra,hat_korrekte,n_korrekt,gross_richtig,wahl_gross,wahl_anteil,trifft
SigmaDock,1Q4G_BFL,40,3,2,0.575,2.1747958347599017,0.8846153846153846,1.9885302782058716,False,0,False,True,0.575,False
SigmaDock,1R1H_BIR,40,6,5,0.4,4.736898332707372,0.7153846153846154,1.964687466621399,True,8,False,True,0.4,True
SigmaDock,1R55_097,40,7,5,0.45,4.619438399710073,0.382051282051282,1.885328769683838,True,10,False,True,0.45,True
SigmaDock,1R58_AO5,40,12,11,0.3,8.474958004431466,0.3384615384615385,1.920511245727539,True,7,False,True,0.3,True
SigmaDock,1R9O_FLP,40,2,2,0.6,1.9601317042077895,0.7410256410256411,1.9400638341903687,True,14,False,False,0.4,True
SigmaDock,1S19_MC9,40,4,4,0.475,3.4399638188873745,0.6307692307692307,1.5636941194534302,False,0,False,True,0.475,False
SigmaDock,1S3V_TQD,40,9,9,0.2,8.24513089439544,0.23461538461538461,1.958897352218628,True,11,False,False,0.125,True
SigmaDock,1SG0_STL,40,4,4,0.3,3.9599310137504062,0.2358974358974359,1.855437994003296,True,4,False,False,0.2,False
SigmaDock,1SJ0_E4D,40,3,2,0.55,2.191728350124071,0.9461538461538461,1.700682520866394,True,8,False,False,0.425,True
SigmaDock,1SQ5_PAU,40,16,11,0.15,13.427186508237527,0.25769230769230766,1.9900132417678833,True,4,False,False,0.075,False
SigmaDock,1SQN_NDR,40,2,2,0.85,1.5260902731141495,0.7384615384615385,1.0107747316360474,True,3,False,True,0.85,True
SigmaDock,1T40_ID5,40,5,3,0.425,3.4726439811919168,0.45384615384615384,1.9767614603042603,True,2,False,True,0.425,True
SigmaDock,1T46_STI,40,2,2,0.7,1.8420227750373133,0.8141025641025641,1.5957233905792236,True,5,False,True,0.7,True
SigmaDock,1T9B_1CS,40,11,7,0.2,8.535894807448487,0.2153846153846154,1.8025811910629272,True,7,False,False,0.125,True
SigmaDock,1TOW_CRZ,40,3,2,0.5,2.2087015352140016,0.46282051282051284,1.9092200994491577,True,38,True,False,0.475,True
SigmaDock,1TT1_KAI,40,4,3,0.875,1.6630199262584078,0.8948717948717949,1.758005142211914,True,33,True,True,0.875,True
SigmaDock,1TZ8_DES,40,14,10,0.15,11.709290612536751,0.16025641025641027,1.9358826875686646,True,5,False,True,0.15,False
SigmaDock,1U1C_BAU,40,10,6,0.5,5.363667004297952,0.30512820512820515,1.8457777500152588,True,19,True,True,0.5,True
SigmaDock,1U4D_DBQ,40,5,4,0.525,3.126278602962226,0.4,1.9866811037063599,True,10,False,False,0.325,True
SigmaDock,1UML_FR4,40,2,2,0.925,1.305236777831472,0.8576923076923076,1.9787185192108154,True,19,True,True,0.925,True
SigmaDock,1UNL_RRC,40,2,2,0.875,1.4575692649810903,0.7756410256410257,1.876033902168274,True,2,False,True,0.875,True
SigmaDock,1UOU_CMU,40,4,3,0.45,3.077162239935093,0.4641025641025641,1.5907599925994873,True,18,True,True,0.45,True
SigmaDock,1V0P_PVB,40,10,3,0.45,4.760459734578546,0.491025641025641,1.7829768657684326,True,4,False,True,0.45,True
SigmaDock,1V48_HA1,40,2,2,0.9,1.384145488461686,0.8153846153846154,1.8805092573165894,True,21,True,True,0.9,True
SigmaDock,1V4S_MRK,40,6,4,0.525,3.5476738350841135,0.7538461538461538,1.8302626609802246,True,32,True,True,0.525,True
SigmaDock,1VCJ_IBA,40,5,5,0.3,4.360134422905087,0.3628205128205128,1.9347407817840576,True,4,False,False,0.25,True
SigmaDock,1W1P_GIO,40,2,2,0.6,1.9601317042077895,0.5076923076923077,1.3320045471191406,True,13,False,True,0.6,False
SigmaDock,1W2G_THM,40,2,1,0.975,1.1240147218730305,0.95,1.337227702140808,True,14,False,True,0.975,True
SigmaDock,1X8X_TYR,40,2,2,0.625,1.9378192408783848,0.9743589743589743,1.8314180374145508,True,40,True,False,0.375,True
SigmaDock,1XM6_5RM,40,2,1,0.975,1.1240147218730305,0.95,1.9291239976882935,True,30,True,True,0.975,True
SigmaDock,1XOQ_ROF,40,11,5,0.375,6.309343555055198,0.29615384615384616,1.9492427110671997,True,10,True,True,0.375,True
SigmaDock,1XOZ_CIA,40,7,5,0.3,5.213415045231765,0.3717948717948718,1.880025863647461,True,14,True,True,0.3,True
SigmaDock,1Y6B_AAX,40,13,6,0.45,6.989652987021127,0.2423076923076923,1.9877598285675049,True,14,True,True,0.45,True
SigmaDock,1YGC_905,40,19,8,0.2,14.698195665205025,0.08461538461538462,1.9887566566467285,False,0,False,True,0.2,False
SigmaDock,1YQY_915,40,2,2,0.55,1.9900083082219462,0.9884615384615385,1.6157708168029785,True,5,False,False,0.45,True
SigmaDock,1YV3_BIT,40,1,1,1.0,1.0,1.0,1.211869478225708,False,0,False,True,1.0,False
SigmaDock,1YVF_PH7,40,3,3,0.525,2.4573259923648174,0.7705128205128206,1.973368525505066,True,30,True,True,0.525,True
SigmaDock,1YWR_LI9,40,5,4,0.75,2.380919983678366,0.6333333333333333,1.9996989965438843,True,1,False,True,0.75,True
SigmaDock,1Z95_198,40,5,3,0.575,2.9680929548170205,0.43205128205128207,1.9922611713409424,True,19,True,True,0.575,True
SigmaDock,2BM2_PM2,40,10,8,0.225,8.312145063565552,0.33589743589743587,1.9507948160171509,True,3,False,False,0.15,False
SigmaDock,2BR1_PFP,40,4,3,0.7,2.404092719552477,0.5615384615384615,1.7532806396484375,True,28,True,True,0.7,True
SigmaDock,2BSM_BSM,40,4,3,0.775,2.062910998192773,0.65,1.6187299489974976,True,30,True,True,0.775,True
Minimal,1G9V_RQ3,40,19,11,0.125,16.28047085975285,0.12435897435897436,1.9904234409332275,True,14,False,False,0.075,True
Minimal,1GKC_NFH,40,18,5,0.2,11.880154429076258,0.35,1.969988465309143,True,4,False,True,0.2,True
Minimal,1GM8_SOX,40,13,10,0.15,11.069007452534228,0.27692307692307694,1.980028510093689,True,8,False,False,0.15,True
Minimal,1GPK_HUP,40,7,3,0.575,3.5007082807196137,0.4371794871794872,1.8182021379470825,True,6,False,True,0.575,False
Minimal,1HNN_SKF,40,4,4,0.575,3.0965010994325786,0.3935897435897436,1.8973296880722046,True,18,True,True,0.575,True
Minimal,1HP0_AD3,40,5,3,0.575,2.8808988996066542,0.5384615384615384,1.8750464916229248,True,8,False,True,0.575,False
Minimal,1HQ2_PH2,40,6,3,0.675,2.832782295085551,0.5076923076923077,1.9108810424804688,True,6,False,True,0.675,True
Minimal,1HVY_D16,40,19,11,0.15,15.725898255437583,0.10897435897435898,1.919305443763733,True,1,False,False,0.05,True
Minimal,1HWI_115,40,6,3,0.575,3.0217644809643085,0.7923076923076923,1.9752287864685059,True,2,False,True,0.575,True
Minimal,1HWW_SWA,40,3,3,0.525,2.759903363671601,0.5871794871794872,1.9869521856307983,True,2,False,True,0.525,True
Minimal,1IA1_TQ3,40,5,5,0.625,3.032790386977137,0.5435897435897435,1.935936450958252,True,22,True,True,0.625,True
Minimal,1IG3_VIB,40,12,10,0.15,10.673469600954759,0.2782051282051282,1.997421145439148,True,6,False,False,0.075,True
Minimal,1J3J_CP6,40,6,5,0.35,4.68435650881021,0.4576923076923077,1.8948571681976318,True,20,True,True,0.35,True
Minimal,1JD0_AZM,40,3,3,0.85,1.67897957501336,0.9435897435897436,1.9111610651016235,True,28,True,True,0.85,True
Minimal,1JJE_BYS,40,10,7,0.225,7.981637858484129,0.4205128205128205,1.958843469619751,True,10,False,True,0.225,True
Minimal,1JLA_TNK,40,16,7,0.275,10.43124913364509,0.18974358974358974,1.9832615852355957,True,9,False,False,0.075,True
Minimal,1K3U_IAD,40,7,7,0.25,6.373887576272164,0.46025641025641023,1.9867149591445923,False,0,False,False,0.2,False
Minimal,1KE5_LS1,40,8,3,0.75,2.7757698639958623,0.6551282051282051,1.9424597024917603,True,25,True,True,0.75,True
Minimal,1KZK_JE2,40,21,10,0.175,17.209726123364586,0.08846153846153847,1.9981001615524292,True,4,False,False,0.075,True
Minimal,1L2S_STC,40,15,10,0.225,11.635558620351217,0.21025641025641026,1.9443140029907227,True,1,False,False,0.075,True
Minimal,1L7F_BCZ,40,13,5,0.25,8.051964202281843,0.44358974358974357,1.8761630058288574,True,5,False,True,0.25,True
Minimal,1LPZ_CMB,40,26,7,0.125,21.445066485489075,0.06538461538461539,1.8505747318267822,False,0,False,False,0.125,False
Minimal,1LRH_NLA,40,7,3,0.4,3.7892914162759954,0.38974358974358975,1.926051139831543,True,14,True,True,0.4,True
Minimal,1M2Z_DEX,40,6,4,0.575,3.2978499506488745,0.4307692307692308,1.9882880449295044,True,16,True,True,0.575,True
Minimal,1MEH_MOA,40,17,10,0.15,13.988780885643896,0.15897435897435896,1.9675652980804443,True,5,False,False,0.125,True
Minimal,1MMV_3AR,40,13,6,0.3,8.46030446125738,0.4551282051282051,1.9831278324127197,True,2,False,False,0.15,False
Minimal,1MZC_BNE,40,39,1,0.05,38.637453156993885,0.001282051282051282,1.684636116027832,False,0,False,False,0.025,False
Minimal,1N1M_A3M,40,6,6,0.35,5.193713869054356,0.7769230769230769,1.9419173002243042,True,6,False,True,0.35,True
Minimal,1N2J_PAF,40,12,10,0.2,10.021805372804707,0.31794871794871793,1.9699281454086304,True,20,True,True,0.2,True
Minimal,1N2V_BDI,40,4,3,0.375,3.2350496968848637,0.5115384615384615,1.526673436164856,True,34,True,False,0.25,True
Minimal,1N46_PFA,40,6,6,0.25,5.566484696859155,0.532051282051282,1.9503753185272217,True,11,False,False,0.225,True
Minimal,1NAV_IH5,40,7,3,0.4,3.7892914162759954,0.4076923076923077,1.7291330099105835,True,27,True,True,0.4,True
Minimal,1OF1_SCT,40,7,7,0.65,3.5226039447221984,0.5987179487179487,1.8179287910461426,True,17,True,True,0.65,True
Minimal,1OF6_DTY,40,4,4,0.425,3.2936161181905454,0.8384615384615385,1.749254584312439,True,18,False,True,0.425,True
Minimal,1OPK_P16,40,6,5,0.3,4.729283121945386,0.4,1.861533522605896,True,19,True,False,0.225,True
Minimal,1OQ5_CEL,40,7,5,0.425,4.797923193057819,0.43333333333333335,1.919111967086792,True,17,True,False,0.025,True
Minimal,1OWE_675,40,4,4,0.4,3.5961154666243225,0.558974358974359,1.9949126243591309,True,24,True,True,0.4,True
Minimal,1OYT_FSN,40,5,4,0.675,2.7791325705672625,0.9115384615384615,1.8687138557434082,True,20,True,True,0.675,True
Minimal,1P2Y_NCT,40,15,11,0.2,11.918002254511851,0.19743589743589743,1.9995759725570679,True,7,True,False,0.15,False
Minimal,1P62_GEO,40,13,8,0.175,10.284605743926248,0.2923076923076923,1.7999926805496216,True,4,False,True,0.175,True
Minimal,1PMN_984,40,9,5,0.4,4.72185543395858,0.6115384615384616,1.9811345338821411,True,11,False,False,0.35,True
Minimal,1Q1G_MTI,40,3,3,0.8,1.882715352391492,0.8551282051282051,1.9111253023147583,True,23,True,True,0.8,True
Minimal,1Q41_IXM,40,6,4,0.675,3.017820178857299,0.47307692307692306,1.0507346391677856,True,26,True,True,0.675,True
Minimal,1Q4G_BFL,40,8,7,0.225,6.913529724516366,0.40384615384615385,1.93387770652771,True,8,False,False,0.2,True
Minimal,1R1H_BIR,40,8,7,0.275,6.531214427622211,0.6730769230769231,1.962897777557373,True,4,False,True,0.275,True
Minimal,1R55_097,40,12,8,0.275,8.769166447300726,0.3525641025641026,1.936044692993164,True,5,False,True,0.275,True
Minimal,1R58_AO5,40,15,7,0.225,10.32774913678123,0.30641025641025643,1.991853952407837,True,6,False,True,0.225,True
Minimal,1R9O_FLP,40,8,7,0.25,6.640792273948496,0.3641025641025641,1.9346472024917603,True,5,False,False,0.15,True
Minimal,1S19_MC9,40,12,7,0.225,8.88688670574099,0.31666666666666665,1.8469148874282837,True,2,False,True,0.225,True
Minimal,1S3V_TQD,40,13,10,0.15,11.163438664176322,0.1641025641025641,1.9909429550170898,True,4,False,False,0.125,True
Minimal,1SG0_STL,40,6,5,0.425,3.9026059222691827,0.3346153846153846,1.9734209775924683,True,18,True,True,0.425,True
Minimal,1SJ0_E4D,40,7,6,0.425,4.956314161255441,0.5294871794871795,1.9984301328659058,True,4,False,True,0.425,True
Minimal,1SQ5_PAU,40,21,13,0.1,18.98041122505422,0.18717948717948718,1.9949076175689697,True,7,False,True,0.1,True
Minimal,1SQN_NDR,40,3,3,0.65,2.3557072363046703,0.48205128205128206,1.7004437446594238,True,19,True,True,0.65,True
Minimal,1T40_ID5,40,19,9,0.125,15.266874914962484,0.06794871794871794,1.969375491142273,False,0,False,False,0.125,False
Minimal,1T46_STI,40,8,6,0.35,5.8839282308659016,0.6128205128205129,1.9360393285751343,True,3,False,False,0.175,True
Minimal,1T9B_1CS,40,15,9,0.175,11.96946506538484,0.21153846153846154,1.9358007907867432,True,10,True,True,0.175,True
Minimal,1TOW_CRZ,40,7,4,0.45,4.353179229127756,0.36923076923076925,1.955095648765564,True,33,True,True,0.45,True
Minimal,1TT1_KAI,40,5,4,0.45,3.416801910223879,0.8653846153846154,1.9354610443115234,True,17,True,True,0.45,True
Minimal,1TZ8_DES,40,24,12,0.1,21.618338161253106,0.07179487179487179,1.9726001024246216,False,0,False,True,0.1,False
Minimal,1U1C_BAU,40,11,7,0.175,8.69436928398703,0.18333333333333332,1.9376176595687866,True,9,True,False,0.125,True
Minimal,1U4D_DBQ,40,9,7,0.275,6.641441142837635,0.3346153846153846,1.8021544218063354,True,16,True,False,0.075,False
Minimal,1UML_FR4,40,10,6,0.25,6.8363187817296245,0.6961538461538461,1.7910300493240356,True,8,False,True,0.25,True
Minimal,1UNL_RRC,40,13,3,0.575,5.207673348684083,0.5461538461538461,1.7832359075546265,True,7,False,True,0.575,True
Minimal,1UOU_CMU,40,7,6,0.425,5.098788295527495,0.38974358974358975,1.985737681388855,True,12,True,True,0.425,True
Minimal,1V0P_PVB,40,11,5,0.325,6.292160295122601,0.4756410256410256,1.9814575910568237,True,8,False,True,0.325,True
Minimal,1V48_HA1,40,6,5,0.425,4.448220374675048,0.5576923076923077,1.9236903190612793,True,7,False,False,0.175,True
Minimal,1V4S_MRK,40,13,7,0.25,8.76216129517541,0.4423076923076923,1.8671361207962036,True,13,True,True,0.25,True
Minimal,1VCJ_IBA,40,14,10,0.175,11.635005371424576,0.24743589743589745,1.9725148677825928,False,0,False,True,0.175,False
Minimal,1W1P_GIO,40,3,2,0.525,2.2030392477543637,0.47692307692307695,1.8239402770996094,True,17,True,False,0.45,False
Minimal,1W2G_THM,40,6,5,0.425,4.418442394389458,0.33205128205128204,1.6494700908660889,True,13,True,True,0.425,True
Minimal,1X8X_TYR,40,4,4,0.275,3.968953557770048,0.7884615384615384,1.9209686517715454,True,29,True,True,0.275,True
Minimal,1XM6_5RM,40,5,3,0.65,2.702954010346153,0.791025641025641,1.9630988836288452,True,26,True,False,0.225,False
Minimal,1XOQ_ROF,40,8,6,0.425,5.299017533055766,0.46153846153846156,1.9800516366958618,True,19,True,True,0.425,True
Minimal,1XOZ_CIA,40,15,5,0.225,9.629146038320146,0.19487179487179487,1.9402482509613037,True,10,False,False,0.2,True
Minimal,1Y6B_AAX,40,19,7,0.35,11.626571876280883,0.26794871794871794,1.830897569656372,True,8,False,True,0.35,True
Minimal,1YGC_905,40,24,10,0.125,20.574919707010526,0.06538461538461539,1.9972670078277588,True,4,True,False,0.1,False
Minimal,1YQY_915,40,5,3,0.475,3.2072732925547687,0.7974358974358975,1.8871097564697266,True,4,False,False,0.35,False
Minimal,1YV3_BIT,40,7,2,0.75,2.5518068549288166,0.5705128205128205,1.8849012851715088,True,20,True,True,0.75,True
Minimal,1YVF_PH7,40,9,6,0.325,6.223633320928448,0.491025641025641,1.9389103651046753,True,23,True,False,0.2,True
Minimal,1YWR_LI9,40,12,5,0.275,7.361210755856046,0.5487179487179488,1.9420857429504395,True,2,False,False,0.175,True
Minimal,1Z95_198,40,12,7,0.325,7.842869050486205,0.25,1.9337455034255981,True,6,False,True,0.325,True
Minimal,2BM2_PM2,40,20,11,0.1,17.33134281439057,0.14487179487179488,1.941813588142395,False,0,False,False,0.05,False
Minimal,2BR1_PFP,40,8,5,0.45,4.6742626702198695,0.39615384615384613,1.868924617767334,True,16,True,True,0.45,True
Minimal,2BSM_BSM,40,4,2,0.675,2.236178471782092,0.6833333333333333,1.9005827903747559,True,23,True,True,0.675,True
Separate,1G9V_RQ3,40,16,11,0.2,13.02359564186238,0.2705128205128205,1.994840145111084,True,21,True,False,0.075,True
Separate,1GKC_NFH,40,17,9,0.225,12.71495065217599,0.15384615384615385,1.9459751844406128,True,3,False,True,0.225,True
Separate,1GM8_SOX,40,13,8,0.2,9.975948087239201,0.25256410256410255,1.9426969289779663,True,14,False,False,0.15,False
Separate,1GPK_HUP,40,4,2,0.575,2.3879886785450832,0.48717948717948717,1.2799301147460938,True,13,False,True,0.575,False
Separate,1HNN_SKF,40,4,4,0.275,3.9899957977140237,0.2641025641025641,1.7394698858261108,True,10,False,False,0.25,True
Separate,1HP0_AD3,40,5,3,0.575,2.7668358635144665,0.4807692307692308,1.917378306388855,True,5,False,True,0.575,False
Separate,1HQ2_PH2,40,4,4,0.625,2.82969348746535,0.4794871794871795,1.8327581882476807,True,11,False,True,0.625,True
Separate,1HVY_D16,40,20,11,0.1,17.47919886276397,0.10897435897435898,1.978993535041809,True,2,False,False,0.075,False
Separate,1HWI_115,40,9,3,0.7,3.2643135704034836,0.6820512820512821,1.9279658794403076,True,4,False,True,0.7,True
Separate,1HWW_SWA,40,3,3,0.475,2.790069755689168,0.7012820512820512,1.9324625730514526,False,0,False,True,0.475,False
Separate,1IA1_TQ3,40,5,4,0.6,3.1208069319223353,0.5358974358974359,1.8553489446640015,True,23,True,True,0.6,True
Separate,1IG3_VIB,40,18,12,0.125,15.363617764932624,0.16923076923076924,1.9367283582687378,True,1,False,False,0.05,False
Separate,1J3J_CP6,40,7,3,0.75,2.646371812602375,0.6717948717948717,1.7215644121170044,True,30,True,True,0.75,True
Separate,1JD0_AZM,40,2,2,0.85,1.5260902731141495,0.9923076923076923,1.7534418106079102,True,36,True,True,0.85,True
Separate,1JJE_BYS,40,13,9,0.15,10.606260048877582,0.3346153846153846,1.9973264932632446,True,6,False,False,0.125,True
Separate,1JLA_TNK,40,9,4,0.375,5.448579199474534,0.5435897435897435,1.9711970090866089,True,16,False,True,0.375,True
Separate,1K3U_IAD,40,8,6,0.275,6.251134955392375,0.4153846153846154,1.9942821264266968,False,0,False,False,0.075,False
Separate,1KE5_LS1,40,2,2,0.525,1.9975005204422753,0.9923076923076923,1.8988275527954102,True,32,True,False,0.475,True
Separate,1KZK_JE2,40,18,10,0.15,14.797957396586831,0.1064102564102564,1.939968466758728,True,2,False,False,0.125,True
Separate,1L2S_STC,40,11,8,0.225,8.273717339399568,0.38846153846153847,1.9424725770950317,True,2,False,True,0.225,True
Separate,1L7F_BCZ,40,12,4,0.425,5.7893954005680826,0.46794871794871795,1.9319090843200684,True,8,False,False,0.275,True
Separate,1LPZ_CMB,40,27,8,0.125,23.327223675582125,0.052564102564102565,1.9657337665557861,True,2,False,False,0.05,True
Separate,1LRH_NLA,40,7,4,0.425,4.367464963226153,0.41794871794871796,1.769514799118042,True,18,True,True,0.425,True
Separate,1M2Z_DEX,40,5,3,0.825,1.9881557201577715,0.6871794871794872,1.8534469604492188,True,28,True,True,0.825,True
Separate,1MEH_MOA,40,25,7,0.15,20.342701059039076,0.057692307692307696,1.9289848804473877,True,2,False,False,0.075,True
Separate,1MMV_3AR,40,10,9,0.175,8.587601738168807,0.41025641025641024,1.947742223739624,True,6,False,False,0.125,True
Separate,1MZC_BNE,40,36,4,0.05,34.82202253184499,0.005128205128205128,1.8929498195648193,False,0,False,False,0.025,False
Separate,1N1M_A3M,40,7,7,0.3,5.611860266954849,0.5269230769230769,1.9297657012939453,True,8,False,True,0.3,True
Separate,1N2J_PAF,40,10,8,0.225,8.277421704661734,0.3730769230769231,1.9997615814208984,True,29,True,True,0.225,True
Separate,1N2V_BDI,40,2,2,0.575,1.97754189985451,0.4987179487179487,1.6866867542266846,True,32,True,True,0.575,True
Separate,1N46_PFA,40,5,5,0.275,4.796948627050673,0.5,1.9788082838058472,True,13,False,True,0.275,True
Separate,1NAV_IH5,40,4,4,0.425,3.1730806702065473,0.4653846153846154,1.8652483224868774,True,24,True,True,0.425,True
Separate,1OF1_SCT,40,6,5,0.55,3.6781994013284733,0.7551282051282051,1.6528939008712769,True,17,True,True,0.55,True
Separate,1OF6_DTY,40,3,3,0.45,2.887029422445196,0.8474358974358974,1.7745771408081055,True,26,True,True,0.45,True
Separate,1OPK_P16,40,6,5,0.325,4.760320757213661,0.37564102564102564,1.891634225845337,True,21,True,True,0.325,True
Separate,1OQ5_CEL,40,6,3,0.35,3.8974254487205218,0.514102564102564,1.7579678297042847,True,9,False,False,0.275,True
Separate,1OWE_675,40,9,6,0.325,5.973778990615846,0.5461538461538461,1.7685291767120361,True,27,True,False,0.175,True
Separate,1OYT_FSN,40,7,4,0.425,4.117796308279803,0.7576923076923077,1.815370798110962,True,19,False,True,0.425,True
Separate,1P2Y_NCT,40,14,12,0.15,12.303105319237522,0.29615384615384616,1.9387654066085815,True,14,True,False,0.075,True
Separate,1P62_GEO,40,8,7,0.35,5.665704214040399,0.5717948717948718,1.985072135925293,True,8,False,False,0.25,True
Separate,1PMN_984,40,13,3,0.525,5.558418021094684,0.517948717948718,1.9161168336868286,True,17,True,False,0.175,True
Separate,1Q1G_MTI,40,3,2,0.85,1.6327949981247791,0.841025641025641,1.766137957572937,True,23,True,True,0.85,True
Separate,1Q41_IXM,40,6,5,0.75,2.5898848600217765,0.5679487179487179,1.7139836549758911,True,29,True,True,0.75,True
Separate,1Q4G_BFL,40,7,6,0.325,5.613121013556627,0.46282051282051284,1.9156591892242432,True,5,False,False,0.1,True
Separate,1R1H_BIR,40,7,6,0.3,5.157254029275545,0.8038461538461539,1.8878480195999146,True,4,False,True,0.3,True
Separate,1R55_097,40,11,7,0.375,7.099968554882884,0.5102564102564102,1.9916566610336304,True,4,False,True,0.375,True
